real,robot,type,tabledist,going_from,going_to,time,scaled_time,distance,orientation
1,biscee,contextless,3, L3 , L2 ,30.7459170818,1.0661674138253279,0.166557568892,0.9919530691420154
1,biscee,contextless,3, L2 , LB ,20.7752692699,1.037162403414006,0.115525682316,8.08474984950989
1,biscee,contextless,3, LB , LB ,0.554985046387,1.0309441442895286,0.115525682316,8.08474984950989
1,biscee,contextless,3, LB , L2 ,70.2366099358,5.435889039066468,0.294456390054,11.212573229428266
1,biscee,contextless,3, L2 , L3 ,73.8666369915,2.813724299200175,0.21012786530699998,1.7909034446224137
1,biscee,contextless,3, L3 , L1 ,14.948003053699999,0.49746414281748075,0.26089608651,2.970041081791599
1,biscee,contextless,3, L1 , L4 ,76.2262530327,2.7370388565435024,0.240360767541,3.83775713683469
1,biscee,contextless,3, L4 , LB ,21.1649429798,0.8328524246828568,0.169756950183,11.36857367967179
1,biscee,contextless,3, LB , LB ,0.553634166718,1.0342651275271062,0.169756950183,11.36857367967179
1,biscee,contextless,3, LB , L3 ,69.4578969479,5.285902240530628,0.47121949048,9.390603785960264
1,biscee,contextless,3, L3 , L2 ,74.68079876899999,4.270744210269776,0.29357045273000004,1.1575363456841743
1,biscee,contextless,3, L2 , L3 ,73.0519309044,2.2959379214423588,0.12687440238,0.572509434574281
1,biscee,contextless,3, L3 , L2 ,49.1314561367,2.312720225958692,0.254567321536,0.8411300391007547
1,biscee,contextless,3, L2 , LB ,20.1250030994,0.962172102663822,0.0885072899443,0.9440270425356966
1,biscee,contextless,3, LB , LB ,0.532291889191,0.9591737833729823,0.0885072899443,0.9440270425356966
1,biscee,contextless,3, LB , L2 ,69.6454231739,5.221961185073565,0.138580108309,3.6784880232512904
1,biscee,contextless,3, L2 , L3 ,73.1208012104,2.7370494120953244,0.246899782117,1.0420941355141669
1,biscee,contextless,3, L3 , L2 ,18.497439861300002,0.6246048711317956,0.22431184861499998,0.4072541940464773
1,biscee,contextless,3, L2 , L3 ,32.7560529709,1.2339066940865022,0.209312526375,0.9030143768714389
1,biscee,contextless,3, L3 , LB ,21.559706926300002,1.0544111852584892,0.122738657435,9.412460758356756
1,biscee,contextless,3, LB , LB ,0.532122850418,0.9769249411306977,0.122738657435,9.412460758356756
1,biscee,contextless,3, LB , L1 ,17.3676059246,1.5579784154749083,0.14138171769400001,2.742787270595692
1,biscee,contextless,3, L1 , L4 ,75.6573200226,3.7615025618867794,0.21585677630199998,16.700695754394285
1,biscee,contextless,3, L4 , L1 ,41.932929039,1.4583410537197723,0.027291748506400003,1.0844900335996854
1,biscee,contextless,3, L1 , L4 ,76.2410619259,2.7132235072390847,0.22252314259300002,14.362454143558407
1,biscee,contextless,3, L4 , LB ,18.7420539856,0.29893319425890386,0.0745271692348,2.144831871905656
1,biscee,contextless,3, LB , LB ,0.5369739532469999,0.7868514777505765,0.0745271692348,2.144831871905656
1,biscee,contextless,3, LB , L4 ,70.4322309494,5.327049496021626,0.458451262129,11.32457889767606
1,biscee,contextless,3, L4 , L1 ,21.604831695599998,1.0944449625558477,0.107435922635,0.6471381753915253
1,biscee,contextless,3, L1 , L4 ,75.8649029732,2.983612723337547,0.165740814211,15.461603447135463
1,biscee,contextless,3, L4 , L1 ,74.2399940491,2.4909830194027966,0.293349204923,2.8501359962847004
1,biscee,contextless,3, L1 , LB ,18.9528639317,0.8989377743805009,0.012514222862,8.542773573725489
1,biscee,contextless,3, LB , LB ,0.53648018837,0.8061625824021454,0.012514222862,8.542773573725489
1,biscee,contextless,3, LB , L1 ,68.432502985,5.931936701947127,0.20888081614100001,9.553722663969873
1,biscee,contextless,3, L1 , L2 ,30.9642210007,1.6884900332289645,0.134777496439,2.800871781906748
1,biscee,contextless,3, L2 , L1 ,11.361240148499999,1.0794968172582868,0.0202067798966,3.696190958493724
1,biscee,contextless,3, L1 , L3 ,74.2583110332,3.277135024818654,0.248068709727,4.18005470277015
1,biscee,contextless,3, L3 , L1 ,28.3621678352,1.261091375210153,0.266643156664,2.709836834031225
1,biscee,contextless,3, L1 , L4 ,86.2353701591,3.0595268842298333,0.34801070960999997,5.101944253612064
1,biscee,contextless,3, L4 , LB ,21.351377964,0.898773245193882,0.11332721824200001,10.86821957828008
1,biscee,contextless,3, LB , LB ,0.544831991196,0.9624559823758893,0.11332721824200001,10.86821957828008
1,biscee,contextless,3, LB , L4 ,70.8577678204,5.113273560021075,0.324895249222,15.039633549427077
1,biscee,contextless,3, L4 , L3 ,64.23892378810001,3.530940542490126,0.23660336281999997,9.204369041527075
1,biscee,contextless,3, L3 , L4 ,68.2365720272,6.023695594021701,0.236782941066,7.295997601767965
1,biscee,contextless,3, L4 , L2 ,26.551864147199996,1.3834613528730835,0.0688671736638,0.27520055879261135
1,biscee,contextless,3, L2 , L4 ,76.07949304579999,2.5975767570857395,0.304130028861,3.4067795172152477
1,biscee,contextless,3, L4 , L1 ,23.9281330109,0.7117793031538305,0.16680629163799998,1.6818995771431393
1,biscee,contextless,3, L1 , LB ,19.9659919739,0.9747411306694745,0.09522220213600001,10.549406933214128
1,biscee,contextless,3, LB , LB ,1.15855908394,1.9367368759229333,0.030076757428900005,2.3454506008105303
1,biscee,contextless,3, LB , L1 ,68.2332921028,6.294667768011904,0.23976659680799997,3.785269080016694
1,biscee,contextless,3, L1 , LB ,18.9380741119,0.9667773972738016,0.0213977225509,1.2267727938321444
1,biscee,contextless,3, LB , L2 ,70.0578751564,5.359760533024781,0.225408974443,2.0475701191105062
1,biscee,contextless,3, L2 , LB ,18.6338391304,0.8846536348245383,0.0775955639221,1.736437414381644
1,biscee,contextless,3, LB , L3 ,69.2520301342,5.682149643597777,0.343286791771,4.505461029478924
1,biscee,contextless,3, L3 , LB ,19.558345079400002,0.9280716961576431,0.0492977648219,2.0533109341459412
1,biscee,contextless,3, LB , L4 ,72.4463288784,5.282533649503174,0.361637330385,3.7943151514766322
1,biscee,contextless,3, L4 , LB ,20.7434840202,0.9410659853283192,0.0739829315105,1.7473495804225785
1,biscee,contextless,3, LB , LB ,0.547000169754,1.0144392993485818,0.0737271368576,1.785077350203795
1,biscee,contextless,3, LB , L4 ,71.0607099533,5.232648752319044,0.408492000768,6.065979932580704
1,biscee,contextless,3, L4 , LB ,21.2954928875,0.958457602548368,0.07226684023589999,1.2427749711378022
1,biscee,contextless,3, LB , L3 ,93.5499913692,7.302894613986122,0.265199360317,2.554055620874539
1,biscee,contextless,3, L3 , LB ,21.848389864,1.0381166175425618,0.0792550301074,0.18349695331043467
1,biscee,contextless,3, LB , L2 ,69.95011091229999,5.211101740955702,0.348671715353,5.936486745250967
1,biscee,contextless,3, L2 , LB ,26.3422448635,1.2619170322621795,0.013369286678,2.1096606744773942
1,biscee,contextless,3, LB , L1 ,68.446023941,6.404663048213415,0.221822182921,4.21928019313639
1,biscee,contextless,3, L1 , LB ,19.9509210587,0.9986877778047348,0.0374157586465,1.5823673425595703
1,biscee,contextless,3, LB , LB ,0.649374961853,1.520929791024569,0.0374090288663,1.592926629145679
1,biscee,contextless,3, LB , L1 ,69.0527601242,6.155603876332545,0.184828538494,2.168003507399728
1,biscee,contextless,3, L1 , L2 ,65.858150959,3.916438039664141,0.24820604111400002,2.4969152515859663
1,biscee,contextless,3, L2 , L3 ,33.7480480671,1.2434118015652396,0.09102114443980001,0.08333731516239078
1,biscee,contextless,3, L3 , L4 ,65.8611199856,3.8157168218159065,0.36085550821999995,0.8014446169205419
1,biscee,contextless,3, L4 , LB ,19.9399390221,0.9428657137627673,0.0828308399665,1.4713541759413116
1,biscee,contextless,3, LB , LB ,0.742149353027,1.2484954322495478,0.0827922163126,1.5205146070484048
1,biscee,contextless,3, LB , L4 ,70.3826978207,5.352523005685233,0.30243008988200004,6.705178933446728
1,biscee,contextless,3, L4 , L3 ,65.1539239883,3.4680456939467947,0.316041599104,13.377845486628924
1,biscee,contextless,3, L3 , L2 ,19.5589258671,1.3666857477970826,0.09812410273260001,0.6836254770190063
1,biscee,contextless,3, L2 , L1 ,49.7301380634,4.825681792337189,0.0737019186984,0.3287768074320502
1,biscee,contextless,3, L1 , LB ,18.9764869213,0.7355459287071358,0.03294325802609999,1.9825671100818512
1,biscee,contextless,3, LB , LB ,0.53737783432,1.7141203589282321,0.0329562253654,2.000207859080232
1,biscee,contextless,3, LB , L4 ,73.0336120129,5.294559110773249,0.254957228438,0.2055651814700271
1,biscee,contextless,3, L4 , L1 ,38.7346990108,1.902182938284429,0.08894862361160001,1.169952528516262
1,biscee,contextless,3, L1 , L3 ,74.24611186979999,3.2297774356808486,0.257083434439,3.711657511723274
1,biscee,contextless,3, L3 , L2 ,19.172177076300002,0.6648281264942292,0.07397496375839999,0.05578827571346627
1,biscee,contextless,3, L2 , LB ,19.8204717636,0.9894961102101645,0.0903844887007,0.5847595443768953
1,biscee,contextless,3, LB , LB ,-0.292877912521,-0.5440520800892311,0.0905112081698,0.5374774345223078
1,biscee,contextless,3, LB , L2 ,69.8577079773,5.4065643178851115,0.223024253237,2.545073680017006
1,biscee,contextless,3, L2 , L3 ,72.6545648575,2.767554107152422,0.246769992259,1.7311289180187162
1,biscee,contextless,3, L3 , L1 ,25.169662952399996,0.8376372924623741,0.0855439372522,0.6858537932173294
1,biscee,contextless,3, L1 , L4 ,77.2502098083,2.773805841286094,0.311995416911,8.206550625532016
1,biscee,contextless,3, L4 , LB ,21.1385409832,0.8318134912491232,0.0619014077666,1.5350691421667424
1,biscee,contextless,3, LB , LB ,0.543540000916,1.0154078309437415,0.0618351339706,1.5536470844038108
1,biscee,contextless,3, LB , L3 ,69.44068789479999,5.284592592868723,0.272516651849,5.2550199482999025
1,biscee,contextless,3, L3 , L2 ,18.7543509007,1.0724983777192771,0.08083245128660001,0.18188188169539007
1,biscee,contextless,3, L2 , L3 ,82.8615019321,2.6042414233039666,0.30950022166700003,1.6043933478223757
1,biscee,contextless,3, L3 , L2 ,31.752917051300003,1.4946761051292254,0.0877962438919,0.35222433474697434
1,biscee,contextless,3, L2 , LB ,20.7718470097,0.9930975719516849,0.0328985414093,1.1779260961302387
1,biscee,contextless,3, LB , LB ,0.570871829987,1.0286936624600873,0.03281060709709999,1.2296976085422082
1,biscee,contextless,3, LB , L2 ,12.5515429974,0.9411052063183896,0.09487510382369999,1.037365536365215
1,biscee,contextless,3, L2 , L3 ,73.2364289761,2.7413775773081266,0.28709839553399996,2.9388991881447644
1,biscee,contextless,3, L3 , L2 ,14.9653689861,0.5053370864883473,0.0699612922143,0.29446938490348973
1,biscee,contextless,3, L2 , L3 ,73.6501970291,2.7743718455862347,0.29389036269,1.3637130586885278
1,biscee,contextless,3, L3 , LB ,20.545554876300002,1.0048124931831168,0.0605303361192,1.7187557070819477
1,biscee,contextless,3, LB , LB ,1.3226890564,2.4283263301749733,0.0604839758099,1.7489772229300924
1,biscee,contextless,3, LB , L1 ,67.2159264088,6.029671733438537,0.207521946327,2.4337339642259392
1,biscee,contextless,3, L1 , L4 ,75.4551370144,3.7514505021113718,0.22724568502099998,1.8796536302700295
1,biscee,contextless,3, L4 , L1 ,39.5308601856,1.37480203789007,0.10367195721200001,0.6590626854276855
1,biscee,contextless,3, L1 , L4 ,76.65590906140001,2.7279868509218286,0.34325854869499994,5.027889006118036
1,biscee,contextless,3, L4 , LB ,19.1371240616,0.3052345078644205,0.0882665302126,0.058562467830135925
1,biscee,contextless,3, LB , LB ,0.281918525696,0.41310757664836667,0.0867622334997,0.15707497277852553
1,biscee,contextless,3, LB , L4 ,70.66459202770001,5.344623821701334,0.29551581059300003,3.8167821537283015
1,biscee,contextless,3, L4 , L1 ,76.0401988029,3.8520000388861115,0.260233427086,0.6100558949521413
1,biscee,contextless,3, L1 , L4 ,22.955038070700002,0.9027750773850284,0.015455244927000001,1.472513793991248
1,biscee,contextless,3, L4 , L1 ,31.9921500683,1.0734362737369778,0.0947305597265,0.8806941072462403
1,biscee,contextless,3, L1 , LB ,19.3676631451,0.9186117763177444,0.00841442900621,1.4359789510347312
1,biscee,contextless,3, LB , LB ,0.529283046722,0.7953475207789115,0.00815261119118,1.5175809716421054
1,biscee,contextless,3, LB , L1 ,68.0344440937,5.89743175117313,0.23824391916499998,2.131064553513674
1,biscee,contextless,3, L1 , L2 ,47.956192970299995,2.615068335164186,0.0897624348889,0.25321840179572896
1,biscee,contextless,3, L2 , L1 ,19.5771529675,1.860137981696046,0.09856536375610002,0.0032089851605382655
1,biscee,contextless,3, L1 , L3 ,74.16618919369999,3.273069544435708,0.33628575151699996,3.306349784907653
1,biscee,contextless,3, L3 , L1 ,14.5045633316,0.6449288300159026,0.08453556257190001,0.10967929674829038
1,biscee,contextless,3, L1 , L4 ,75.4518358707,2.6769400987669254,0.358035570136,12.620391901335976
1,biscee,contextless,3, L4 , LB ,21.1604599953,0.8907366696349817,0.0637011188754,1.2057219659656975
1,biscee,contextless,3, LB , LB ,0.556262969971,0.9826490218526271,0.0636801624281,1.2375340427269792
1,biscee,contextless,3, LB , L4 ,71.2531540394,5.141805617434085,0.391127185356,7.84605407200303
1,biscee,contextless,3, L4 , L3 ,64.75019907949999,3.559043171680064,0.32218165202599996,16.606851070338113
1,biscee,contextless,3, L3 , L4 ,66.25067996979999,5.848387707341891,0.322648456619,12.754403690547639
1,biscee,contextless,3, L4 , L2 ,16.7559139729,0.8730520495683459,0.05050174305380001,0.2436696776221286
1,biscee,contextless,3, L2 , L4 ,90.0530436039,3.074674706750466,0.250385671027,3.4680658101069826
1,biscee,contextless,3, L4 , L1 ,15.9636011124,0.47486199071334934,0.0897988120907,0.13307577089894165
1,biscee,contextless,3, L1 , LB ,19.3584990501,0.9450832834564442,0.035278453694800004,1.5924271183308758
1,biscee,contextless,3, LB , LB ,0.5495359897609999,0.9186468180780799,0.0314569981594,1.0132102934629919
1,biscee,contextless,3, LB , L1 ,68.4330120087,6.313092358348321,0.255694561361,2.852809264635799
1,biscee,contextless,3, L1 , LB ,18.7608931065,0.9577324125390901,0.024632592834799998,2.118227095708671
1,biscee,contextless,3, LB , L2 ,70.2723929882,5.376172167062281,0.262207706233,3.667704645955981
1,biscee,contextless,3, L2 , LB ,17.7424948215,0.8423364839019403,0.09824513731139999,1.22800126561182
1,biscee,contextless,3, LB , L3 ,70.8913128376,5.8166532763552565,0.307534945797,4.769979895166038
1,biscee,contextless,3, L3 , LB ,18.3619499207,0.8713010195128701,0.046648011371099994,2.0388562269760433
1,biscee,contextless,3, LB , L4 ,71.6306672096,5.2230584451863615,0.30248227949,8.732795503855101
1,biscee,contextless,3, L4 , LB ,20.243098974200002,0.9183651050953271,0.0606443383014,2.1204132426026
1,biscee,contextless,3, LB , LB ,0.538891792297,0.9994019059414972,0.0609372995219,2.0652542776986222
1,biscee,contextless,3, LB , L4 ,72.2716231346,5.321815935583329,0.352998337697,6.439307519331019
1,biscee,contextless,3, L4 , LB ,22.174563169499997,0.9980223874260072,0.0816130405625,1.6703965478348384
1,biscee,contextless,3, LB , L3 ,68.6719138622,5.360810220678355,0.27180967653099997,3.292397862192895
1,biscee,contextless,3, L3 , LB ,20.1584570408,0.9578202040670218,0.0352489530501,2.00233826494861
1,biscee,contextless,3, LB , L2 ,70.0425710678,5.217989782604403,0.228121908963,3.673611956453991
1,biscee,contextless,3, L2 , LB ,19.5520620346,0.9366354395822832,0.0348635954797,1.842015893937932
1,biscee,contextless,3, LB , L1 ,68.2492530346,6.386250709839021,0.226877217052,2.609679756972923
1,biscee,contextless,3, L1 , LB ,21.7516899109,1.0888292724280806,0.0948406506975,0.10820156151299955
1,biscee,contextless,3, LB , LB ,1.1353850364700002,2.659235461316797,0.0945138693959,0.20458704038350747
1,biscee,contextless,3, LB , L1 ,39.4890871048,3.520194952641027,0.0711528411039,0.5623105886561975
1,biscee,contextless,3, L1 , L2 ,15.7554039955,0.9369389003445768,0.0445498414071,1.3045880129783327
1,biscee,contextless,3, L2 , L3 ,72.8403310776,2.68372639246362,0.226194575332,2.335775868355034
1,biscee,contextless,3, L3 , L4 ,64.5149533749,3.7377255792962236,0.294563729945,7.210972769526838
1,biscee,contextless,3, L4 , LB ,20.808988094300002,0.9839589474404915,0.037965358345400005,0.6562239530189984
1,biscee,contextless,3, LB , LB ,0.54371213913,0.9146705031726136,0.037805390186199994,0.6420147408787844
1,biscee,contextless,3, LB , L4 ,70.6596269608,5.373583147442032,0.28942465785599997,4.337769012364382
1,biscee,contextless,3, L4 , L3 ,64.44845700260001,3.4304947439469484,0.294399667212,3.2711827539453773
1,biscee,contextless,3, L3 , L2 ,76.2711029053,5.3294659439748475,0.08734315781549999,1.2561162352484374
1,biscee,contextless,3, L2 , L1 ,10.741361617999999,1.0423134783742094,0.0732994354369,2.092685437782533
1,biscee,contextless,3, L1 , LB ,24.932326078400003,0.9663996827348247,0.0072770402332,1.6901705243933822
1,biscee,contextless,3, LB , LB ,0.5604100227359999,1.787588113928761,0.00726979052304,1.7119820355320776
1,biscee,contextless,3, LB , L4 ,70.6614129543,5.122586949023124,0.35247199124300005,5.443255333000314
1,biscee,contextless,3, L4 , L1 ,75.24125695229999,3.694946362945387,0.251224747501,1.9851314656635517
1,biscee,contextless,3, L1 , L3 ,30.7629253864,1.3382169081495356,0.09234824586149999,0.7569156813621368
1,biscee,contextless,3, L3 , L2 ,51.0034704208,1.7686328239937286,0.0363560790794,0.36511319819092575
1,biscee,contextless,3, L2 , LB ,27.7617380619,1.3859474261037523,0.0094158553717,2.288895733226949
1,biscee,contextless,3, LB , LB ,0.545677900314,1.0136551239700229,0.009410865655940001,2.305480323381571
1,biscee,contextless,3, LB , L2 ,69.8485839367,5.405858172296154,0.316390276926,4.021880244764601
1,biscee,contextless,3, L2 , L3 ,81.86011314390001,3.118211399210876,0.228519850959,0.6178787388104583
1,biscee,contextless,3, L3 , L1 ,13.869395971300001,0.46156848867857125,0.0353952772761,1.0317953887755507
1,biscee,contextless,3, L1 , L4 ,75.8512618542,2.723574132966243,0.30696995909,11.17858383169867
1,biscee,contextless,3, L4 , LB ,22.342889070500004,0.8792052666782979,0.0749381786042,1.8824942217922835
1,biscee,contextless,3, LB , LB ,0.53989315033,1.0085950101079877,0.0749582906889,1.8709622806235446
1,biscee,contextless,3, LB , L3 ,102.869249105,7.828581316444003,0.267338093505,3.1474419388384782
1,biscee,contextless,3, L3 , L2 ,85.0305008888,4.86260893500141,0.353455978453,1.8913609266520826
1,biscee,contextless,3, L2 , L3 ,81.8646378517,2.572911135159916,0.349233381515,3.0484545832462078
1,biscee,contextless,3, L3 , L2 ,73.4476931095,3.4573362721375407,0.294732241963,0.7694268624184177
1,biscee,contextless,3, L2 , LB ,18.3486001492,0.877242656773545,0.0760201952816,1.0030961092765274
1,biscee,contextless,3, LB , LB ,1.0727519989,1.933066451509703,0.0759982645254,0.9794135901965295
1,biscee,contextless,3, LB , L2 ,69.4130358696,5.204536960657146,0.296305829169,3.127591936289572
1,biscee,contextless,3, L2 , L3 ,82.170789957,3.075807548881546,0.36779027320600005,2.6726674720240147
1,biscee,contextless,3, L3 , L2 ,13.1376509666,0.4436203523567502,0.0548523988631,1.037979103151729
1,biscee,contextless,3, L2 , L3 ,73.8446369171,2.7816963141238142,0.218719241116,1.5876482187981713
1,biscee,contextless,3, L3 , LB ,22.2184607983,1.0866285736183385,0.0290583063275,1.2050286414040237
1,biscee,contextless,3, LB , LB ,-0.0382561683655,-0.07023454264178677,0.029317813426,1.200022910859044
1,biscee,contextless,3, LB , L1 ,68.2499427795,6.122429203511972,0.283858145194,3.4613599778632196
1,biscee,contextless,3, L1 , L4 ,77.6757109165,3.861852171363111,0.319350261028,4.457708113100962
1,biscee,contextless,3, L4 , L1 ,22.051815033,0.7669167861312283,0.08812235330469999,0.607226709326676
1,biscee,contextless,3, L1 , L4 ,75.6520369053,2.6922616201421135,0.276170809295,12.304035420384464
1,biscee,contextless,3, L4 , LB ,21.3620729446,0.3407221378311783,0.0875345772948,1.5135591972083757
1,biscee,contextless,3, LB , LB ,0.5338139534,0.7822209914220157,0.08768450726089999,1.5472760965991845
1,biscee,contextless,3, LB , L4 ,70.4884469509,5.331301319631673,0.241223284974,2.9203734920803925
1,biscee,contextless,3, L4 , L1 ,50.144330024700004,2.5401822226390065,0.0726021908853,0.5012117620653479
1,biscee,contextless,3, L1 , L4 ,77.4551129341,3.0461524549680665,0.269365165949,4.0706908343270705
1,biscee,contextless,3, L4 , L1 ,28.4531574249,0.9546920484253422,0.042025915191000005,0.3169328478458754
1,biscee,contextless,3, L1 , LB ,19.972834825499998,0.9473151788988701,0.0346318593192,1.0349386977420296
1,biscee,contextless,3, LB , LB ,0.532979011536,0.8009014044143437,0.034694544035999995,1.0727573834425028
1,biscee,contextless,3, LB , L1 ,68.0541210175,5.8991374065471005,0.229383482275,3.723069029322482
1,biscee,contextless,3, L1 , L2 ,10.7391710281,0.5856108327633424,0.0795222453252,1.3162552151328195
1,biscee,contextless,3, L2 , L1 ,9.739055871960002,0.9253637525010417,0.09117977820119999,2.07514256421141
1,biscee,contextless,3, L1 , L3 ,73.84581184390001,3.258930792562955,0.249929317037,5.034099794340466
1,biscee,contextless,3, L3 , L1 ,37.9538841248,1.6875760768225954,0.0799733259779,1.6352977129950728
1,biscee,contextless,3, L1 , L4 ,76.8573458195,2.726805895904138,0.269432167763,9.280195108239317
1,biscee,contextless,3, L4 , LB ,22.5205624104,0.9479893520368651,0.06531052926990001,1.3419532387332442
1,biscee,contextless,3, LB , LB ,0.36594295501699997,0.6464451279582063,0.06529255645790001,1.3101962211086586
1,biscee,contextless,3, LB , L4 ,70.6474380493,5.098095638241534,0.329332754455,5.7286154660483914
1,biscee,contextless,3, L4 , L3 ,65.0706689358,3.5766580372713412,0.279714630936,4.565838358248727
1,biscee,contextless,3, L3 , L4 ,66.3022322655,5.8529385710099255,0.317010193002,5.2740730046711475
1,biscee,contextless,3, L4 , L2 ,79.29285645479999,4.131484021459825,0.356041292626,0.1343061289489674
1,biscee,contextless,3, L2 , L4 ,76.055508852,2.596757866450982,0.298607929708,3.204216217181591
1,biscee,contextless,3, L4 , L1 ,30.3618021011,0.9031587350409258,0.0815561580707,1.2627254439772382
1,biscee,contextless,3, L1 , LB ,20.543100118599998,1.0029155908324754,0.052391271375400006,1.3359711161787955
1,biscee,context-aware,3, LB , LB ,-0.0930204391479,-0.1555001529137492,0.0369698293096,6.264301591904775
1,biscee,context-aware,3, LB , L1 ,11.1373159885,1.0274413239413045,0.27754507076900004,12.025189211550716
1,biscee,context-aware,3, L1 , LB ,19.552852869000002,0.9981614864465698,0.07413151362,15.776362963628646
1,biscee,context-aware,3, LB , L2 ,13.1323218346,1.0046850567325363,0.07935771286019999,0.18007989692614065
1,biscee,context-aware,3, L2 , LB ,21.151209116,1.004167412547671,0.108522441688,11.680398674183005
1,biscee,context-aware,3, LB , L3 ,12.337868213699998,1.01232575185706,0.26281623358899997,6.6042017943479525
1,biscee,context-aware,3, L3 , LB ,21.1422228813,1.003228983348777,0.11571143793,10.057907662458877
1,biscee,context-aware,3, LB , L4 ,14.058836937,1.025121360079341,0.176485748571,4.5658479007587
1,biscee,context-aware,3, L4 , LB ,21.7495839596,0.986709544042382,0.150958944931,15.72858245105376
1,biscee,context-aware,3, LB , LB ,0.544181108475,1.0092112085602816,0.150958944931,15.72858245105376
1,biscee,context-aware,3, LB , L4 ,13.4293961525,0.9888912321303645,0.252581686196,9.796529910170038
1,biscee,context-aware,3, L4 , LB ,21.9643061161,0.9885592361204588,0.161831459002,6.7633424433514
1,biscee,context-aware,3, LB , L3 ,13.4491508007,1.0498956708344065,0.23810543573399998,5.3068783137471245
1,biscee,context-aware,3, L3 , LB ,21.3559360504,1.0147178915745343,0.0957081061847,2.9040108489134027
1,biscee,context-aware,3, LB , L2 ,12.750519990899999,0.949880651454206,0.151227674312,5.827422747548296
1,biscee,context-aware,3, L2 , LB ,21.3089356422,1.0207979223338681,0.11415530745500001,6.514462208811394
1,biscee,context-aware,3, LB , L1 ,10.2751250267,0.9614687572064816,0.151342038694,3.4284053810775563
1,biscee,context-aware,3, L1 , LB ,19.5386250019,0.9780493806324052,0.026016122376,5.222084437715778
1,biscee,context-aware,3, LB , LB ,0.53582406044,1.2549772075373407,0.026016122376,5.222084437715778
